iati_id,iati_orga_id,orga_abbreviation,client,orga_full_name
DE-1-201218155-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202120541,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202121010,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202121028,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202121994,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202122000,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202122349,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202122877,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202123040,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201365246,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202126027-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202128411-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202140846-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202167005,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201366939,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202167161,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202174910-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202175925-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201418185-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202175990-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202176956-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202177038-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202177103-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202177202-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201495886-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202195840-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201518430-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202201275-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201521525,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202201358-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202201606-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202218220-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201535020,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202218543-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202221265,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202222032,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202222107,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201601400-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202226157-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202228336-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201618685-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202228351-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201620541,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202234243-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202273993-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202274488-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202274496-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201640564,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202275071-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202275246-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202275261-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202275907-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201701127-2705,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202276244-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301372-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201718733-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202310233-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201721372,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202318467-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201749910,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201767268,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202318673-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202318681-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-197766058,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-197966252,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200266171,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-199535527,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-200370197,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200465179,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200465799,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200470450,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200470302,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200565325,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200665976,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200573642-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-200620393-1,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-200665638,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200765867,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200665646,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200770123,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200673848-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-200865113,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200865774,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200870139,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200730655-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201066422,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201067222,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200831024-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201155704-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-200866061,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201166362,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200866368,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201265305,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201265313,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200866665,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201266212,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201266253,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201266311,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201270057,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201270172,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201310150-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201366764,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201420207,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201420215,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201424985,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-200931741-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-200932889-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201435015,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201441088,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-200936526,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200936591,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201441096,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-200936609,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200936633,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201465103,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200966788,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201467810,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-200970145,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201506435-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201521699,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201521707,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201541002,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201565241,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201568518,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201568856,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201026012-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201610179-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201026160-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201620566,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201620582,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201029313-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201620590,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201033646-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201640846-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201036524,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201641067,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201036532,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201670173,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201710128-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201036623,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201720390,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201228352-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202149367,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202165256,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202167203,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201322445,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202167286,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202167609,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201322809,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202167617,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202168557,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202168672,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202173565-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201328087-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202173680-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201328095-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202174399-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201366673,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202174530-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202176964-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201379361-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202177111-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201401231-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202177194-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201401249-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202179844-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201409531-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202195808-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201409556-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202195915-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202198364-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201409622-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202201143,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201410018-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202201325-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201418292-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202202166-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201418300-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202218576-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201418318-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202218584-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201418417-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202218592-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202220028,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202220044,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201424530,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202220051,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201424548,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202220184,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201425107,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202220259,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201426113-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202220606,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201428101-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202221935,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201428135-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202221943,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201428192-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201428259-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202222040,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202222065,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202222099,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201468586,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202222248,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201501113-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202222305,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201501253-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202222362,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201501378-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202222404,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-201501535-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202226017-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201509504-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201510023-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202226074-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201510155-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202226090-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201520766,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202228203-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202228278-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202228328-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201520782,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202231041-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202231231-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202231561-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201521483,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202233351-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202233385-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201528066-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201528140-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201528173-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202236610,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201528298-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202240695-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201528371-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202249308,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201540541-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202249324,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201540558-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202267516,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201555465-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202267797,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202274009-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202274967-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201569045,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202275899-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201569052,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202277101-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201574813-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202295806-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201579382-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301117,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-202301158,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201598564-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301182-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301257,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201601368-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301273-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301299-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201601426-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301315,DE-1,kfw,BMZ,Kreditanstalt für Wiederaufbau
DE-1-201609981-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301331-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201610146-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-202301398-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
DE-1-201621028,DE-1,giz,BMZ,Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH
DE-1-202302107-0,DE-1,bmz,BMZ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung
